"","player.name","player.id","team.name","minutes_played","matches_played","matches_started","sub_apps","most_played_position","position.id","passes_completed","passes_attempted","progressive_passes_completed","progressive_passes_attempted","distanced_progressed_passes","final_3rd_passes_completed","final_3rd_passes_attempted","penalty_box_passes_completed","penalty_box_passes_attempted","assists","xGA","key_passes","short_passes_completed","short_passes_attempted","medium_passes_completed","medium_passes_attempted","long_passes_completed","long_passes_attempted","through_balls_completed","through_balls_attempted","switches_completed","switches_attempted","passes_under_pressure_completed","passes_under_pressure_attempted","crosses_completed","crosses_attempted","passes_completion_rate","progressive_passes_completion_rate","final_3rd_passes_completion_rate","penalty_box_passes_completion_rate","crosses_completion_rate","switches_completion_rate","through_balls_completion_rate","passes_under_pressure_completion_rate","passes_completed_per90","passes_attempted_per90","progressive_passes_completed_per90","progressive_passes_attempted_per90","distanced_progressed_passes_per90","final_3rd_passes_completed_per90","final_3rd_passes_attempted_per90","penalty_box_passes_completed_per90","penalty_box_passes_attempted_per90","assists_per90","xGA_per90","key_passes_per90","short_passes_completed_per90","short_passes_attempted_per90","medium_passes_completed_per90","medium_passes_attempted_per90","long_passes_completed_per90","long_passes_attempted_per90","through_balls_completed_per90","through_balls_attempted_per90","switches_completed_per90","switches_attempted_per90","passes_under_pressure_completed_per90","passes_under_pressure_attempted_per90","crosses_completed_per90","crosses_attempted_per90","5050_completed","5050_attempted","yellow_cards","red_cards","ball_recoveries_attempted","ball_recoveries_completed","blocks_completed","blocks_SoT","clearances_completed","dribbled_past","tackles_won","tackles_attempted","errors","fouls_committed","penalties_committed","interceptions_attempted","interceptions_completed","own_goals_conceded","time_pressuring_seconds","possesion_won_defensive_3rd","possesion_won_middle_3rd","possesion_won_attacking_3rd","5050_success_rate","ball_recovery_success_rate","interception_success_rate","tackle_success_rate","5050_completed_per90","5050_attempted_per90","yellow_cards_per90","red_cards_per90","ball_recoveries_attempted_per90","ball_recoveries_completed_per90","blocks_completed_per90","blocks_SoT_per90","clearances_completed_per90","dribbled_past_per90","tackles_won_per90","tackles_attempted_per90","errors_per90","fouls_committed_per90","penalties_committed_per90","interceptions_attempted_per90","interceptions_completed_per90","own_goals_conceded_per90","time_pressuring_seconds_per90","possesion_won_defensive_3rd_per90","possesion_won_middle_3rd_per90","possesion_won_attacking_3rd_per90","carries","progressive_carries","distanced_progressed_carries","final_3rd_carries_attempted","penalty_box_carries_attempted","dribbles_completed","dribbles_attempted","times_dispossessed","miscontrols","fouls_won","penalties_won","balls_received_box","dribble_success_rate","carries_per90","progressive_carries_per90","distanced_progressed_carries_per90","final_3rd_carries_attempted_per90","penalty_box_carries_attempted_per90","dribbles_completed_per90","dribbles_attempted_per90","times_dispossessed_per90","miscontrols_per90","fouls_won_per90","penalties_won_per90","balls_received_box_per90","shots","goals","shots_off_target","blocked_shots","shots_woodwork","shots_on_target","shots_inside_box","goals_inside_box","shots_outside_box","goals_outside_box","pens_scored","pens_taken","xG","npxG","goals_direct_fk","goals_indirect_fk","goals_corners","shot_accuracy","conversion_rate","penalty_conversion_rate","inside_box_conversion_rate","outside_box_conversion_rate","outside_box_shot_rate","goals_xG_diff","shots_per90","goals_per90","shots_off_target_per90","blocked_shots_per90","shots_woodwork_per90","shots_on_target_per90","shots_inside_box_per90","goals_inside_box_per90","shots_outside_box_per90","goals_outside_box_per90","pens_scored_per90","pens_taken_per90","xG_per90","npxG_per90","goals_direct_fk_per90","goals_indirect_fk_per90","goals_corners_per90","shot_accuracy_per90","goals_xG_diff_per90","own_goals_conceded_gk","collects_completed","collects_attempted","goals_conceded_gk","sweeper","penalties_saved","penalties_faced","penalties_saved_danger","punches_completed","punches_attempted","smothers_completed","smothers_attempted","shots_saved","shots_faced_on_target","saved_danger","goals_from_gk","xG_against_gk","collect_success_rate","punch_success_rate","smother_success_rate","save_percentage","penalty_save_rate","xG_prevented","own_goals_conceded_gk_per90","collects_completed_per90","collects_attempted_per90","goals_conceded_gk_per90","sweeper_per90","penalties_saved_per90","penalties_faced_per90","penalties_saved_danger_per90","punches_completed_per90","punches_attempted_per90","smothers_completed_per90","smothers_attempted_per90","shots_saved_per90","shots_faced_on_target_per90","saved_danger_per90","goals_from_gk_per90","xG_against_gk_per90","save_percentage_per90","xG_prevented_per90","progressive_actions","distanced_progressed","passed_offside","been_offside","aerial_duel_won","aerial_duel_attempted","aerial_duel_success_rate","progressive_actions_per90","distanced_progressed_per90","passed_offside_per90","been_offside_per90","aerial_duel_won_per90","aerial_duel_attempted_per90","goals_for_on_pitch","xG_for_on_pitch","npxG_for_on_pitch","goals_against_on_pitch","xG_against_on_pitch","npxG_against_on_pitch","offsides_won_data","goals_for_counter_on_pitch","net_goals_on_pitch","net_xG_on_pitch","net_npxG_on_pitch","goals_for_on_pitch_per90","xG_for_on_pitch_per90","npxG_for_on_pitch_per90","goals_against_on_pitch_per90","xG_against_on_pitch_per90","npxG_against_on_pitch_per90","offsides_won_data_per90","goals_for_counter_on_pitch_per90","net_goals_on_pitch_per90","net_xG_on_pitch_per90","net_npxG_on_pitch_per90"
"287","Juan Carlos Paredes",36983,"Watford",845.4,17,7,10,"Right Back",2,256,380,42,77,894.7,28,58,17,41,0,0.64,3,126,148,92,134,35,75,0,0,4,8,29,43,6,23,67.37,54.55,48.28,41.46,26.09,50,0,67.44,27.25,40.45,4.47,8.2,95.25,2.98,6.17,1.81,4.36,0,0.07,0.32,13.41,15.76,9.79,14.27,3.73,7.98,0,0,0.43,0.85,3.09,4.58,0.64,2.45,1,1,1,0,54,49,19,0,25,17,9,14,0,10,0,8,8,0,69.22,24,16,18,100,90.74,100,64.29,0.11,0.11,0.11,0,5.75,5.22,2.02,0,2.66,1.81,0.96,1.49,0,1.06,0,0.85,0.85,0,7.37,2.56,1.7,1.92,265,22,388.5,15,2,7,14,15,10,9,1,6,50,28.21,2.34,41.36,1.6,0.21,0.75,1.49,1.6,1.06,0.96,0.11,0.64,5,0,4,2,0,1,0,0,5,0,0,0,0.13,0.13,0,0,0,20,0,0,0,0,0,-0.13,0.53,0,0.43,0.21,0,0.11,0,0,0.53,0,0,0,0.01,0.01,0,0,0,2.13,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1283.2,2,0,5,14,35.71,6.81,136.61,0.21,0,0.53,1.49,12,13.16,10.02,11,13.43,13.43,33,1,1,-0.27,-3.41,1.28,1.4,1.07,1.17,1.43,1.43,3.51,0.11,0.11,-0.03,-0.36
"288","Juan Cuadrado",5689,"Chelsea",34.18,1,0,1,"Right Wing",17,9,11,0,1,0,0,0,0,0,0,0,0,3,4,5,5,0,1,0,0,0,1,3,3,0,1,81.82,0,0,0,0,0,0,100,23.7,28.96,0,2.63,0,0,0,0,0,0,0,0,7.9,10.53,13.16,13.16,0,2.63,0,0,0,2.63,7.9,7.9,0,2.63,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1.07,1,0,0,0,100,0,0,0,0,0,0,2.63,2.63,5.27,0,2.63,0,0,0,0,0,0,0,0,0,2.83,2.63,0,0,9,0,0,1,1,0,0,1,0,2,0,1,0,23.7,0,0,2.63,2.63,0,0,2.63,0,5.27,0,2.63,1,0,0,0,0,1,1,0,0,0,0,0,0.04,0.04,0,0,0,100,0,0,0,0,0,-0.04,2.63,0,0,0,0,2.63,2.63,0,0,0,0,0,0.11,0.11,0,0,0,263.29,-0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.63,0,0.51,0.51,2,0.4,0.4,0,0,-2,0.11,0.11,0,1.35,1.35,5.27,1.05,1.05,0,0,-5.27,0.29,0.29
"289","Juan Iturbe",27949,"AFC Bournemouth",71.42,2,0,2,"Right Midfield",12,19,27,4,5,88,4,4,1,4,0,0.01,1,11,15,7,11,1,1,0,0,0,0,5,7,0,0,70.37,80,100,25,0,0,0,71.43,23.94,34.03,5.04,6.3,110.9,5.04,5.04,1.26,5.04,0,0.02,1.26,13.86,18.9,8.82,13.86,1.26,1.26,0,0,0,0,6.3,8.82,0,0,0,0,0,0,5,5,2,0,0,1,0,0,0,0,0,4,2,0,7.41,2,3,2,0,100,50,0,0,0,0,0,6.3,6.3,2.52,0,0,1.26,0,0,0,0,0,5.04,2.52,0,9.33,2.52,3.78,2.52,27,4,63.2,3,0,3,4,4,0,1,0,1,75,34.03,5.04,79.65,3.78,0,3.78,5.04,5.04,0,1.26,0,1.26,1,0,0,0,0,1,0,0,1,0,0,0,0.04,0.04,0,0,0,100,0,0,0,0,0,-0.04,1.26,0,0,0,0,1.26,0,0,1.26,0,0,0,0.05,0.05,0,0,0,126.02,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,151.2,0,0,1,1,100,10.08,190.54,0,0,1.26,1.26,0,0.29,0.29,3,0.46,0.46,0,0,-3,-0.17,-0.17,0,0.36,0.36,3.78,0.58,0.58,0,0,-3.78,-0.22,-0.22
"290","Juan Mata",3294,"Manchester United",3105.23,38,34,4,"Right Wing",17,1634,1914,223,324,4130.2,137,178,63,174,5,5.19,51,807,875,590,670,201,296,9,21,57,75,258,309,10,52,85.37,68.83,76.97,36.21,19.23,76,42.86,83.5,47.36,55.47,6.46,9.39,119.71,3.97,5.16,1.83,5.04,0.14,0.15,1.48,23.39,25.36,17.1,19.42,5.83,8.58,0.26,0.61,1.65,2.17,7.48,8.96,0.29,1.51,1,2,5,0,159,149,34,0,17,38,15,31,0,27,0,23,20,0,193.04,41,82,51,50,93.71,86.96,48.39,0.03,0.06,0.14,0,4.61,4.32,0.99,0,0.49,1.1,0.43,0.9,0,0.78,0,0.67,0.58,0,5.59,1.19,2.38,1.48,1646,72,1363,90,15,40,61,51,39,41,0,154,65.57,47.71,2.09,39.5,2.61,0.43,1.16,1.77,1.48,1.13,1.19,0,4.46,58,6,36,18,1,22,36,5,22,1,1,1,5.87,5.08,1,0,0,37.93,10.34,100,13.89,4.55,163.64,0.13,1.68,0.17,1.04,0.52,0.03,0.64,1.04,0.14,0.64,0.03,0.03,0.03,0.17,0.15,0.03,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,5493.2,15,8,10,38,26.32,8.55,159.21,0.43,0.23,0.29,1.1,38,35.37,34.59,27,30.59,30.59,50,1,11,4.78,4,1.1,1.03,1,0.78,0.89,0.89,1.45,0.03,0.32,0.14,0.12
"291","Juanmi",6695,"Southampton",243.95,12,0,12,"Left Wing",21,40,51,1,7,12.4,0,2,1,4,0,0.27,3,24,26,14,20,0,3,0,1,0,0,4,5,0,2,78.43,14.29,0,25,0,0,0,80,14.76,18.82,0.37,2.58,4.57,0,0.74,0.37,1.48,0,0.1,1.11,8.85,9.59,5.16,7.38,0,1.11,0,0.37,0,0,1.48,1.84,0,0.74,0,0,0,0,8,8,3,0,0,6,2,2,0,4,0,0,0,0,27.04,4,1,4,0,100,0,100,0,0,0,0,2.95,2.95,1.11,0,0,2.21,0.74,0.74,0,1.48,0,0,0,0,9.98,1.48,0.37,1.48,56,6,145.2,4,3,3,4,6,2,5,0,16,75,20.66,2.21,53.57,1.48,1.11,1.11,1.48,2.21,0.74,1.84,0,5.9,6,0,5,3,0,1,4,0,2,0,0,0,0.43,0.43,0,0,0,16.67,0,0,0,0,200,-0.43,2.21,0,1.84,1.11,0,0.37,1.48,0,0.74,0,0,0,0.16,0.16,0,0,0,6.15,-0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,157.6,0,1,0,4,0,2.58,58.14,0,0.37,0,1.48,4,4.64,4.64,4,3.12,3.12,3,0,0,1.52,1.52,1.48,1.71,1.71,1.48,1.15,1.15,1.11,0,0,0.56,0.56
"292","Julián Speroni",3487,"Crystal Palace",188.27,2,2,0,"Goalkeeper",1,41,68,0,0,0,3,7,0,0,0,0,0,3,3,13,14,25,51,0,0,1,2,2,2,0,0,60.29,0,42.86,0,0,50,0,100,19.6,32.51,0,0,0,1.43,3.35,0,0,0,0,0,1.43,1.43,6.21,6.69,11.95,24.38,0,0,0.48,0.96,0.96,0.96,0,0,0,0,0,0,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,100,0,0,0,0,0,0,2.39,2.39,0,0,0,0,0,0,0.48,0,0,0,0,0,0,2.39,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,10.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,0,1,0,0,1,0,0,10,15,5,0,3.78,100,0,0,66.67,0,-0.22,0,0.48,0.48,1.91,0.96,0,0.48,0,0,0.48,0,0,4.78,7.17,2.39,0,1.81,31.87,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.52,1.52,5,3.78,3.78,5,0,-4,-2.27,-2.27,0.48,0.73,0.73,2.39,1.81,1.81,2.39,0,-1.91,-1.08,-1.08
"293","Junior Stanislas",3463,"AFC Bournemouth",1513.82,21,17,4,"Left Midfield",16,547,776,56,128,1029.4,37,60,34,119,2,3.6,33,299,367,200,260,41,107,3,8,16,29,98,135,15,43,70.49,43.75,61.67,28.57,34.88,55.17,37.5,72.59,32.52,46.14,3.33,7.61,61.2,2.2,3.57,2.02,7.07,0.12,0.21,1.96,17.78,21.82,11.89,15.46,2.44,6.36,0.18,0.48,0.95,1.72,5.83,8.03,0.89,2.56,0,2,1,0,83,75,33,0,16,19,12,25,1,16,0,15,13,0,145.69,29,25,30,0,90.36,86.67,48,0,0.12,0.06,0,4.93,4.46,1.96,0,0.95,1.13,0.71,1.49,0.06,0.95,0,0.89,0.77,0,8.66,1.72,1.49,1.78,694,75,1388.3,48,27,34,62,37,30,16,0,36,54.84,41.26,4.46,82.54,2.85,1.61,2.02,3.69,2.2,1.78,0.95,0,2.14,46,3,34,18,0,11,22,2,24,1,0,0,2.41,2.41,0,1,1,23.91,6.52,0,9.09,4.17,91.67,0.59,2.73,0.18,2.02,1.07,0,0.65,1.31,0.12,1.43,0.06,0,0,0.14,0.14,0,0.06,0.06,1.42,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,2417.7,5,3,16,47,34.04,7.79,143.74,0.3,0.18,0.95,2.79,16,18.45,17.67,22,17.63,17.63,33,0,-6,0.83,0.04,0.95,1.1,1.05,1.31,1.05,1.05,1.96,0,-0.36,0.05,0
"294","Karl Darlow",3649,"Newcastle United",869.43,9,9,0,"Goalkeeper",1,119,246,0,0,0,20,53,0,2,0,0,0,5,5,26,27,88,213,0,0,3,5,2,10,0,0,48.37,0,37.74,0,0,60,0,20,12.32,25.46,0,0,0,2.07,5.49,0,0.21,0,0,0,0.52,0.52,2.69,2.79,9.11,22.05,0,0,0.31,0.52,0.21,1.04,0,0,0,0,0,0,38,36,0,0,0,0,0,1,0,0,0,0,0,0,1.15,35,0,1,0,94.74,0,0,0,0,0,0,3.93,3.73,0,0,0,0,0,0.1,0,0,0,0,0,0,0.12,3.62,0,0.1,93,0,0,0,0,0,0,0,1,1,0,0,0,9.63,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,11,6,1,1,1,6,10,0,0,23,34,12,0,10.12,93.33,60,0,67.65,100,-0.88,0,1.45,1.55,1.14,0.62,0.1,0.1,0.1,0.62,1.04,0,0,2.38,3.52,1.24,0,1.05,7,-0.09,0,0,1,0,0,0,0,0,0,0.1,0,0,0,15,8.42,6.85,11,10.12,10.12,17,3,4,-1.7,-3.27,1.55,0.87,0.71,1.14,1.05,1.05,1.76,0.31,0.41,-0.18,-0.34
"295","Kasper Schmeichel",3815,"Leicester City",3671.17,38,38,0,"Goalkeeper",1,477,1220,0,5,0,102,494,3,37,0,0.59,6,12,13,74,77,389,1127,1,1,37,72,17,47,0,0,39.1,0,20.65,8.11,0,51.39,100,36.17,11.69,29.91,0,0.12,0,2.5,12.11,0.07,0.91,0,0.01,0.15,0.29,0.32,1.81,1.89,9.54,27.63,0.02,0.02,0.91,1.77,0.42,1.15,0,0,0,0,2,0,213,211,1,0,8,3,0,0,0,0,0,0,0,0,2.94,210,1,0,0,99.06,0,0,0,0,0.05,0,5.22,5.17,0.02,0,0.2,0.07,0,0,0,0,0,0,0,0,0.07,5.15,0.02,0,484,0,0,0,0,1,1,0,0,1,0,0,100,11.87,0,0,0,0,0.02,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,41,32,18,0,4,0,21,27,0,1,102,138,30,0,46.13,90.24,77.78,0,73.91,0,14.13,0,0.91,1.01,0.78,0.44,0,0.1,0,0.51,0.66,0,0.02,2.5,3.38,0.74,0,1.13,1.81,0.35,0,0,5,0,0,0,0,0,0,0.12,0,0,0,67,66.28,56.1,36,46.13,46.13,74,6,31,20.15,9.96,1.64,1.62,1.38,0.88,1.13,1.13,1.81,0.15,0.76,0.49,0.24
"296","Kelechi Iheanacho",3708,"Manchester City",886.75,26,7,19,"Right Center Forward",22,268,349,29,55,436.8,14,29,10,25,1,1.37,13,162,193,77,108,12,18,1,1,2,3,68,100,5,10,76.79,52.73,48.28,40,50,66.67,100,68,27.2,35.42,2.94,5.58,44.33,1.42,2.94,1.01,2.54,0.1,0.14,1.32,16.44,19.59,7.82,10.96,1.22,1.83,0.1,0.1,0.2,0.3,6.9,10.15,0.51,1.01,0,0,1,0,46,39,10,0,6,10,10,16,0,20,0,4,2,0,78.12,5,8,32,0,84.78,50,62.5,0,0,0.1,0,4.67,3.96,1.01,0,0.61,1.01,1.01,1.62,0,2.03,0,0.41,0.2,0,7.93,0.51,0.81,3.25,336,16,268.2,18,10,15,17,30,43,6,2,68,88.24,34.1,1.62,27.22,1.83,1.01,1.52,1.73,3.04,4.36,0.61,0.2,6.9,29,8,17,8,0,12,15,7,14,1,0,0,5.05,5.05,0,0,1,41.38,27.59,0,46.67,7.14,107.14,2.95,2.94,0.81,1.73,0.81,0,1.22,1.52,0.71,1.42,0.1,0,0,0.51,0.51,0,0,0.1,4.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,705,1,2,19,64,29.69,4.57,71.55,0.1,0.2,1.93,6.5,19,15.81,14.24,12,10.97,10.97,18,1,7,4.83,3.27,1.93,1.6,1.45,1.22,1.11,1.11,1.83,0.1,0.71,0.49,0.33
"297","Kelvin Davis",43121,"Southampton",99.3,1,1,0,"Goalkeeper",1,14,29,0,0,0,0,0,0,0,0,0,0,0,0,9,10,5,19,0,0,0,0,1,3,0,0,48.28,0,0,0,0,0,0,33.33,12.69,26.28,0,0,0,0,0,0,0,0,0,0,0,0,8.16,9.06,4.53,17.22,0,0,0,0,0.91,2.72,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,100,0,0,0,0,0,0,3.63,3.63,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,2,2,0,0,5,7,2,0,2.11,100,100,0,71.43,0,0.11,0,0.91,0.91,1.81,0,0,0,0,1.81,1.81,0,0,4.53,6.34,1.81,0,1.91,64.74,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.36,1.36,2,2.11,2.11,0,0,0,-0.75,-0.75,1.81,1.24,1.24,1.81,1.91,1.91,0,0,0,-0.68,-0.68
"298","Kenedy",3666,"Chelsea",624.57,14,4,10,"Left Back",6,268,323,21,35,377.7,18,26,6,19,0,0.28,5,159,170,78,95,25,42,0,1,3,7,20,33,1,10,82.97,60,69.23,31.58,10,42.86,0,60.61,38.62,46.54,3.03,5.04,54.43,2.59,3.75,0.86,2.74,0,0.04,0.72,22.91,24.5,11.24,13.69,3.6,6.05,0,0.14,0.43,1.01,2.88,4.76,0.14,1.44,0,0,0,0,50,45,13,0,8,7,9,16,0,7,0,12,7,0,48.9,18,23,13,0,90,58.33,56.25,0,0,0,0,7.2,6.48,1.87,0,1.15,1.01,1.3,2.31,0,1.01,0,1.73,1.01,0,7.05,2.59,3.31,1.87,302,22,410.1,21,4,22,34,21,13,10,0,11,64.71,43.52,3.17,59.1,3.03,0.58,3.17,4.9,3.03,1.87,1.44,0,1.59,13,1,9,3,0,3,2,0,11,1,0,0,0.43,0.43,0,0,0,23.08,7.69,0,0,9.09,18.18,0.57,1.87,0.14,1.3,0.43,0,0.43,0.29,0,1.59,0.14,0,0,0.06,0.06,0,0,0,3.33,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,787.8,2,2,4,14,28.57,6.2,113.52,0.29,0.29,0.58,2.02,9,9.41,9.41,9,8.83,8.83,12,0,0,0.58,0.58,1.3,1.36,1.36,1.3,1.27,1.27,1.73,0,0,0.08,0.08
"299","Kevin De Bruyne",3089,"Manchester City",2129.32,25,22,3,"Right Wing",17,946,1314,174,263,3081.5,89,130,86,216,9,9.4,78,428,530,377,492,114,211,5,15,37,65,139,214,24,89,71.99,66.16,68.46,39.81,26.97,56.92,33.33,64.95,39.98,55.54,7.35,11.12,130.25,3.76,5.49,3.63,9.13,0.38,0.4,3.3,18.09,22.4,15.93,20.8,4.82,8.92,0.21,0.63,1.56,2.75,5.88,9.05,1.01,3.76,2,4,2,0,126,114,35,0,15,43,18,30,0,20,0,18,12,0,223.92,17,57,57,50,90.48,66.67,60,0.08,0.17,0.08,0,5.33,4.82,1.48,0,0.63,1.82,0.76,1.27,0,0.85,0,0.76,0.51,0,9.46,0.72,2.41,2.41,1107,115,2068.2,80,37,43,73,39,49,23,0,62,58.9,46.79,4.86,87.42,3.38,1.56,1.82,3.09,1.65,2.07,0.97,0,2.62,48,7,23,10,0,24,20,5,28,2,0,0,4.5,4.5,0,1,0,50,14.58,0,25,7.14,71.43,2.5,2.03,0.3,0.97,0.42,0,1.01,0.85,0.21,1.18,0.08,0,0,0.19,0.19,0,0.04,0,2.11,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,289,5149.7,8,8,17,59,28.81,12.22,217.66,0.34,0.34,0.72,2.49,43,39.94,37.59,24,23.43,23.43,50,7,19,16.51,14.16,1.82,1.69,1.59,1.01,0.99,0.99,2.11,0.3,0.8,0.7,0.6
"300","Kevin Mbabu",16027,"Newcastle United",157.27,3,2,1,"Left Back",6,30,56,6,10,130.3,3,7,1,5,0,0.15,1,11,16,12,23,7,16,0,0,2,2,4,6,0,2,53.57,60,42.86,20,0,100,0,66.67,17.17,32.05,3.43,5.72,74.57,1.72,4.01,0.57,2.86,0,0.09,0.57,6.3,9.16,6.87,13.16,4.01,9.16,0,0,1.14,1.14,2.29,3.43,0,1.14,1,1,0,0,7,7,7,0,5,3,6,11,0,3,0,2,0,0,22.88,6,3,1,100,100,0,54.55,0.57,0.57,0,0,4.01,4.01,4.01,0,2.86,1.72,3.43,6.3,0,1.72,0,1.14,0,0,13.09,3.43,1.72,0.57,36,3,86.8,4,0,3,4,3,1,2,0,0,75,20.6,1.72,49.67,2.29,0,1.72,2.29,1.72,0.57,1.14,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.04,0.04,0,0,0,100,0,0,0,0,0,-0.04,0.57,0,0,0,0,0.57,0,0,0.57,0,0,0,0.02,0.02,0,0,0,57.23,-0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,217.1,0,1,4,6,66.67,5.15,124.24,0,0.57,2.29,3.43,3,2.13,2.13,4,3.61,3.61,4,0,-1,-1.48,-1.48,1.72,1.22,1.22,2.29,2.07,2.07,2.29,0,-0.57,-0.85,-0.85
"301","Kevin Mirallas",4317,"Everton",1194.7,23,10,13,"Left Wing",21,296,382,39,59,709,25,39,12,45,2,1.21,16,146,166,105,124,38,77,0,1,11,21,46,65,5,24,77.49,66.1,64.1,26.67,20.83,52.38,0,70.77,22.3,28.78,2.94,4.44,53.41,1.88,2.94,0.9,3.39,0.15,0.09,1.21,11,12.51,7.91,9.34,2.86,5.8,0,0.08,0.83,1.58,3.47,4.9,0.38,1.81,0,0,1,1,59,55,10,0,6,12,6,15,0,15,0,17,10,0,78.66,19,21,20,0,93.22,58.82,40,0,0,0.08,0.08,4.44,4.14,0.75,0,0.45,0.9,0.45,1.13,0,1.13,0,1.28,0.75,0,5.93,1.43,1.58,1.51,396,42,802.8,26,14,21,37,25,27,21,0,56,56.76,29.83,3.16,60.48,1.96,1.05,1.58,2.79,1.88,2.03,1.58,0,4.22,41,4,24,16,0,16,22,4,19,0,0,0,3.22,3.22,0,1,0,39.02,9.76,0,18.18,0,115.79,0.78,3.09,0.3,1.81,1.21,0,1.21,1.66,0.3,1.43,0,0,0,0.24,0.24,0,0.08,0,2.94,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1511.8,3,6,4,23,17.39,6.1,113.89,0.23,0.45,0.3,1.73,15,15.35,13.78,18,21.98,21.98,24,2,-3,-6.63,-8.2,1.13,1.16,1.04,1.36,1.66,1.66,1.81,0.15,-0.23,-0.5,-0.62
